person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
25,38000,3.0,6400,7.88,0.17,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
32,50004,2.0,6250,12.87,0.12,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
24,72000,1.0,16000,10.25,0.22,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,83000,7.0,1500,11.12,0.02,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
36,34000,0.0,8000,17.74,0.24,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
23,45000,7.0,6000,11.49,0.13,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,32376,1.0,10000,13.61,0.31,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
34,90000,0.0,13200,10.74,0.15,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,73000,0.0,10000,14.11,0.14,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
24,125000,8.0,10000,10.99,0.08,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,52584,2.0,6400,14.54,0.12,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
23,87000,0.0,12000,12.73,0.14,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
27,84906,11.0,4500,7.51,0.05,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27,74000,2.0,12000,12.18,0.16,6,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
31,38000,15.0,10400,11.49,0.27,10,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
28,82000,8.0,18000,7.66,0.22,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
33,37000,2.0,13000,10.36,0.35,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
41,60000,5.0,3850,13.35,0.06,13,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
32,72000,5.0,12000,10.62,0.17,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,24000,1.0,5500,10.99,0.23,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
28,66725,3.0,9000,16.29,0.11,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
22,54000,6.0,7000,14.96,0.13,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
24,109720,2.0,20000,10.75,0.18,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,50500,6.0,6000,11.83,0.12,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,97000,6.0,8000,11.11,0.08,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
29,35500,3.0,4000,7.88,0.11,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26,74000,1.0,24000,10.74,0.32,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22,89800,6.0,20000,12.53,0.22,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28,42996,4.0,3000,7.68,0.07,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
42,45000,1.0,18200,10.83,0.4,16,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
29,42000,0.0,7500,12.87,0.18,8,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
29,61000,2.0,15000,14.96,0.25,8,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,42000,7.0,10000,14.59,0.24,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
24,127000,3.0,12000,15.05,0.09,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
38,17108,7.0,4375,7.51,0.26,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
26,53004,3.0,5000,10.0,0.09,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,74000,1.0,25000,14.38,0.34,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
24,96900,8.0,9300,6.17,0.1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24,52000,6.0,9000,5.79,0.17,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
32,46000,0.0,3000,16.29,0.07,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23,38400,1.0,13250,10.99,0.35,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
39,24000,1.0,8500,7.49,0.35,12,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,84000,7.0,25000,10.25,0.3,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
43,122500,4.0,9150,6.03,0.07,12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
39,23000,6.0,6400,8.9,0.28,14,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
38,72000,8.0,5000,12.92,0.07,16,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
22,51500,6.0,7500,9.88,0.15,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
43,91800,0.0,8400,14.84,0.08,14,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
24,55000,4.0,18200,10.99,0.33,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22,35000,6.0,3500,11.48,0.1,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22,44700,0.0,4000,13.99,0.09,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
38,81000,0.0,24000,8.49,0.3,13,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23,42996,7.0,7200,8.0,0.17,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
27,33600,3.0,10000,14.72,0.3,8,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,52809,18.0,13000,10.62,0.25,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,60480,7.0,15000,10.83,0.25,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,24000,0.0,2000,14.35,0.08,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
23,50000,7.0,7500,15.62,0.15,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
23,55000,2.0,3000,6.99,0.05,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
36,148000,6.0,10000,14.11,0.07,13,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30,175000,3.0,15000,11.26,0.09,8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,62758,2.0,6400,8.49,0.1,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
29,125000,6.0,3400,9.91,0.03,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
42,29000,3.0,3450,8.0,0.12,17,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
26,65004,3.0,8400,7.51,0.13,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
34,44000,2.0,10000,13.43,0.23,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
30,105000,8.0,26000,7.51,0.25,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,25000,2.0,1500,6.76,0.06,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,49278,4.0,11000,13.22,0.22,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
35,192000,11.0,10000,11.99,0.05,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
26,51000,2.0,12000,6.17,0.24,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,35000,7.0,5400,10.59,0.15,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,96000,7.0,6000,13.92,0.06,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
29,84000,11.0,15000,12.18,0.18,10,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22,25920,1.0,9000,10.59,0.35,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
27,60000,11.0,6000,13.35,0.1,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
29,33000,5.0,8000,5.79,0.24,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
28,38700,8.0,3600,11.12,0.09,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
39,67000,4.0,9800,16.29,0.15,14,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
28,46000,3.0,16750,14.96,0.36,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
26,53000,11.0,4200,14.22,0.08,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23,20664,4.0,4550,13.72,0.22,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
31,50000,8.0,6500,9.38,0.13,5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
55,24543,3.0,4000,13.92,0.16,27,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
27,35000,8.0,12000,9.91,0.34,8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,67000,7.0,3000,10.99,0.04,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,19000,3.0,4000,7.4,0.21,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28,200000,4.0,25000,15.33,0.13,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
32,85000,5.0,12800,10.75,0.15,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22,54000,4.0,5000,16.35,0.09,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
31,55000,0.0,4500,7.14,0.08,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
36,95000,3.0,7375,8.94,0.08,15,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,23000,6.0,4850,14.27,0.21,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
29,48000,5.0,10000,12.73,0.21,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
22,77237,0.0,5875,6.17,0.08,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
43,48000,2.0,10400,5.99,0.22,17,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
39,360000,1.0,3000,11.48,0.01,12,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
46,76800,0.0,13000,15.96,0.17,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,35000,0.0,3200,7.49,0.09,6,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,56000,5.0,14000,14.35,0.25,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
24,52500,1.0,9500,14.79,0.18,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
23,60000,6.0,11500,11.26,0.19,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
34,54000,5.0,10000,7.29,0.19,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,34000,1.0,2500,6.03,0.07,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
28,200000,2.0,15000,6.03,0.07,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
29,30000,2.0,8000,12.84,0.27,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
22,39000,5.0,9600,16.77,0.25,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
32,40000,2.0,7000,12.68,0.17,10,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
20,188004,4.0,2000,8.59,0.01,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
31,96000,15.0,4000,10.99,0.04,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
27,52000,4.0,8000,8.9,0.15,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,88000,7.0,18150,12.68,0.21,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24,47000,9.0,9600,15.96,0.2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
31,25000,0.0,13000,8.9,0.52,7,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
22,62900,1.0,25000,14.38,0.34,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
23,28000,0.0,6000,9.63,0.21,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
26,36000,3.0,7800,14.27,0.22,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
25,30000,9.0,5000,6.03,0.17,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
25,47000,1.0,8500,8.9,0.18,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30,66560,10.0,2500,6.39,0.04,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,48000,5.0,5000,9.25,0.1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28,44000,7.0,14000,19.04,0.32,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23,71000,7.0,8500,5.79,0.12,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
31,250000,2.0,4000,14.22,0.02,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
45,50400,2.0,12000,12.87,0.24,13,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
23,52250,2.0,4750,13.35,0.09,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
28,113000,1.0,13200,18.67,0.12,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
35,83000,19.0,11200,10.65,0.13,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
27,65000,5.0,10000,12.42,0.15,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,40000,7.0,5000,8.49,0.13,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
24,44000,8.0,2000,5.79,0.05,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25,65000,1.0,12000,12.61,0.18,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
37,70000,3.0,4900,12.18,0.07,15,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22,59000,2.0,11000,10.74,0.19,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,83200,6.0,4000,7.49,0.05,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25,100000,9.0,4800,10.65,0.05,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
33,100000,16.0,15000,11.71,0.15,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
26,100000,10.0,14000,13.11,0.14,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
25,85000,9.0,4000,7.88,0.05,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,81500,6.0,20000,6.54,0.25,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
26,52000,6.0,4800,17.99,0.09,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
24,30000,8.0,7500,5.79,0.25,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
46,72194,8.0,17000,8.88,0.24,14,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23,64000,7.0,8000,10.99,0.13,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,98656,3.0,7500,13.06,0.08,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
39,55600,0.0,11500,13.22,0.21,11,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
26,78000,6.0,18000,13.49,0.23,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
21,42000,4.0,4500,6.03,0.11,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
29,59000,9.0,18000,15.65,0.31,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25,37200,6.0,9600,5.99,0.26,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
25,69000,4.0,4500,14.65,0.07,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
22,88000,6.0,25000,18.09,0.28,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23,70000,8.0,6725,6.62,0.1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26,79000,6.0,14000,13.57,0.18,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
23,38667,2.0,4800,11.91,0.12,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
23,14400,2.0,4000,16.7,0.28,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
23,75000,3.0,12000,14.27,0.16,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
40,35827,13.0,5000,10.75,0.14,16,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24,193000,8.0,10000,13.06,0.05,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
38,130000,1.0,30000,9.91,0.23,11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,24148,1.0,9975,11.48,0.41,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,26496,1.0,2000,13.61,0.08,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32,80000,4.0,14000,5.42,0.17,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
31,100000,6.0,6000,10.99,0.06,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,16000,0.0,3200,9.32,0.2,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
28,54000,12.0,6000,15.23,0.11,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
23,95000,3.0,9950,8.49,0.1,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
27,36000,2.0,2000,11.99,0.06,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
32,50000,16.0,8000,7.49,0.16,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,120000,4.0,6000,6.76,0.05,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
32,155004,9.0,15000,8.49,0.1,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,63410,3.0,20000,17.51,0.27,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
26,22800,4.0,5000,13.57,0.22,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
27,51600,1.0,10400,18.25,0.2,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
22,57460,1.0,10400,13.49,0.18,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
34,63000,9.0,18000,11.49,0.29,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27,30000,4.0,2400,17.49,0.08,10,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25,66300,9.0,1700,6.76,0.02,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
21,25200,1.0,8250,7.49,0.33,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,75000,5.0,8000,13.79,0.11,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
21,45408,3.0,17475,9.91,0.38,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29,65000,0.0,10000,8.94,0.15,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
29,92004,12.0,10000,9.63,0.11,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
41,50000,0.0,7000,12.87,0.14,12,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
23,58700,8.0,1200,11.71,0.02,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,44000,3.0,3500,12.69,0.08,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22,105000,4.0,6000,9.99,0.06,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
29,52000,13.0,7000,16.77,0.13,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
25,59000,9.0,10400,16.29,0.18,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
23,59000,7.0,3600,7.51,0.06,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
26,64404,3.0,12000,11.89,0.19,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,103000,8.0,8000,10.74,0.08,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25,15000,2.0,1750,15.31,0.12,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24,92341,9.0,12000,7.51,0.13,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
22,34980,3.0,1500,12.23,0.04,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23,47000,7.0,8000,10.65,0.17,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
21,50000,5.0,15000,6.54,0.3,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
30,90000,0.0,6000,10.38,0.07,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
37,48000,0.0,2500,9.62,0.05,12,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,106000,6.0,13000,12.69,0.12,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23,65000,1.0,10800,10.0,0.17,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
26,46000,3.0,5000,19.16,0.11,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
21,45000,5.0,8000,7.51,0.18,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
29,158000,1.0,20000,6.54,0.13,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
28,60000,12.0,5000,15.7,0.08,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
25,32000,9.0,5000,14.27,0.16,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
21,34000,5.0,10000,10.62,0.29,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
26,99000,5.0,10000,7.29,0.1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,40000,1.0,3900,12.23,0.1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
30,32000,0.0,6000,12.99,0.19,9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
25,88140,5.0,15000,13.49,0.17,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
53,24000,0.0,5000,14.42,0.21,27,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23,130000,7.0,5000,14.79,0.04,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21,146000,5.0,4000,13.72,0.03,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24,29000,0.0,11000,15.05,0.38,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
26,88800,10.0,10000,11.36,0.11,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
31,65000,6.0,12000,7.49,0.18,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
26,70000,5.0,11000,6.62,0.16,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
28,46000,12.0,6000,8.0,0.13,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
28,69900,6.0,12000,7.49,0.17,10,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
36,56400,0.0,20000,13.57,0.35,12,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
30,36432,1.0,19000,15.21,0.52,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
26,94500,6.0,14400,10.37,0.15,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
27,130000,3.0,24000,10.99,0.18,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,72000,6.0,14400,10.0,0.2,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
29,150000,2.0,16000,11.14,0.11,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
26,79380,5.0,10000,12.23,0.13,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
26,51000,3.0,5500,13.49,0.11,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
